,Priority,Age,Steps,Passing,Expected 
4849,3.0,75.1923076923077,100.0,46.666666666666664,0.0
4850,3.0,76.92307692307693,10.0,40.0,1.0
4851,2.0,74.23076923076923,73.33333333333333,77.77777777777779,1.0
4852,2.0,86.15384615384616,20.0,45.45454545454545,0.0
4853,1.0,80.76923076923077,83.33333333333334,90.0,1.0
4854,1.0,97.11538461538461,66.66666666666666,33.33333333333333,0.0
4855,1.0,82.3076923076923,3.3333333333333335,33.33333333333333,0.0
4856,2.0,90.96153846153847,76.66666666666667,66.66666666666666,1.0
4857,2.0,98.46153846153847,40.0,57.14285714285714,0.0
4858,3.0,85.0,76.66666666666667,60.0,0.0
4859,2.0,72.88461538461539,33.33333333333333,30.0,1.0
4860,3.0,88.07692307692308,90.0,81.81818181818183,0.0
4861,1.0,89.03846153846153,23.333333333333332,60.0,1.0
4862,1.0,99.8076923076923,73.33333333333333,64.28571428571429,0.0
4863,3.0,90.0,70.0,88.88888888888889,1.0
4864,1.0,81.73076923076923,26.666666666666668,58.333333333333336,0.0
4865,3.0,96.15384615384616,83.33333333333334,41.17647058823529,0.0
4866,1.0,88.46153846153845,36.666666666666664,61.53846153846154,0.0
4867,3.0,81.15384615384616,40.0,60.0,1.0
4868,3.0,72.11538461538461,76.66666666666667,66.66666666666666,0.0
4869,2.0,80.96153846153847,10.0,58.333333333333336,0.0
4870,1.0,94.42307692307692,66.66666666666666,66.66666666666666,0.0
4871,1.0,91.53846153846153,50.0,28.57142857142857,1.0
4872,1.0,89.03846153846153,33.33333333333333,28.57142857142857,0.0
4873,3.0,82.6923076923077,80.0,33.33333333333333,0.0
4874,1.0,97.5,36.666666666666664,80.0,1.0
4875,1.0,82.11538461538461,26.666666666666668,56.25,0.0
4876,1.0,90.96153846153847,83.33333333333334,60.0,1.0
4877,1.0,88.46153846153845,20.0,57.14285714285714,1.0
4878,3.0,83.26923076923077,43.333333333333336,80.0,1.0
4879,2.0,82.5,13.333333333333334,25.0,0.0
4880,1.0,96.15384615384616,93.33333333333333,50.0,1.0
4881,2.0,95.96153846153847,50.0,50.0,1.0
4882,3.0,76.15384615384615,6.666666666666667,42.857142857142854,0.0
4883,3.0,80.57692307692308,50.0,53.84615384615385,1.0
4884,2.0,85.96153846153847,23.333333333333332,53.84615384615385,1.0
4885,3.0,75.96153846153845,6.666666666666667,66.66666666666666,0.0
4886,2.0,78.07692307692308,70.0,20.0,0.0
4887,3.0,92.3076923076923,13.333333333333334,10.0,1.0
4888,1.0,81.34615384615384,33.33333333333333,62.5,1.0
4889,3.0,85.1923076923077,66.66666666666666,46.666666666666664,1.0
4890,1.0,89.61538461538461,90.0,66.66666666666666,1.0
4891,1.0,98.26923076923076,73.33333333333333,37.5,0.0
4892,1.0,84.8076923076923,36.666666666666664,46.666666666666664,1.0
4893,3.0,74.8076923076923,20.0,70.0,1.0
4894,3.0,89.23076923076924,76.66666666666667,46.666666666666664,0.0
4895,3.0,92.3076923076923,43.333333333333336,10.0,0.0
4896,1.0,80.57692307692308,53.333333333333336,16.666666666666664,1.0
4897,1.0,88.84615384615384,66.66666666666666,16.666666666666664,0.0
4898,3.0,79.03846153846153,56.666666666666664,83.33333333333334,0.0
4899,1.0,86.34615384615385,76.66666666666667,11.11111111111111,1.0
4900,2.0,77.3076923076923,66.66666666666666,25.0,1.0
4901,1.0,73.65384615384616,86.66666666666667,28.57142857142857,0.0
4902,3.0,95.1923076923077,100.0,50.0,1.0
4903,2.0,84.8076923076923,26.666666666666668,56.25,0.0
4904,3.0,95.57692307692308,46.666666666666664,75.0,1.0
4905,2.0,92.5,16.666666666666664,42.857142857142854,1.0
4906,3.0,94.61538461538461,53.333333333333336,25.0,1.0
4907,2.0,88.65384615384615,53.333333333333336,38.46153846153847,1.0
4908,1.0,96.92307692307692,30.0,46.666666666666664,1.0
4909,2.0,79.23076923076923,23.333333333333332,25.0,0.0
4910,2.0,78.46153846153847,36.666666666666664,60.0,1.0
4911,2.0,74.8076923076923,93.33333333333333,50.0,0.0
4912,3.0,79.61538461538461,83.33333333333334,60.0,1.0
4913,2.0,75.1923076923077,3.3333333333333335,46.666666666666664,1.0
4914,3.0,88.65384615384615,30.0,12.5,0.0
4915,1.0,85.0,76.66666666666667,62.5,1.0
4916,3.0,93.84615384615384,16.666666666666664,41.17647058823529,0.0
4917,3.0,88.26923076923077,96.66666666666667,80.0,0.0
4918,2.0,74.23076923076923,23.333333333333332,52.94117647058824,0.0
4919,2.0,98.26923076923076,43.333333333333336,80.0,1.0
4920,2.0,86.92307692307692,70.0,47.368421052631575,0.0
4921,3.0,74.8076923076923,100.0,37.5,0.0
4922,1.0,89.03846153846153,93.33333333333333,41.17647058823529,0.0
4923,3.0,72.3076923076923,23.333333333333332,75.0,0.0
4924,1.0,71.15384615384616,73.33333333333333,55.55555555555556,0.0
4925,1.0,82.3076923076923,23.333333333333332,52.63157894736842,1.0
4926,2.0,82.88461538461539,43.333333333333336,47.368421052631575,0.0
4927,2.0,74.61538461538461,70.0,69.23076923076923,0.0
4928,1.0,75.0,96.66666666666667,22.22222222222222,1.0
4929,1.0,99.03846153846155,56.666666666666664,33.33333333333333,0.0
4930,2.0,91.53846153846153,6.666666666666667,9.090909090909092,0.0
4931,2.0,89.42307692307693,33.33333333333333,60.0,1.0
4932,1.0,90.1923076923077,6.666666666666667,87.5,1.0
4933,3.0,89.23076923076924,30.0,87.5,1.0
4934,2.0,97.3076923076923,33.33333333333333,41.66666666666667,0.0
4935,1.0,97.11538461538461,100.0,30.0,1.0
4936,1.0,92.3076923076923,30.0,71.42857142857143,1.0
4937,1.0,71.15384615384616,30.0,18.181818181818183,1.0
4938,1.0,97.3076923076923,100.0,61.53846153846154,0.0
4939,2.0,82.5,36.666666666666664,72.72727272727273,0.0
4940,2.0,79.23076923076923,13.333333333333334,33.33333333333333,1.0
4941,1.0,87.11538461538461,70.0,18.181818181818183,0.0
4942,2.0,85.1923076923077,80.0,16.666666666666664,1.0
4943,2.0,89.8076923076923,23.333333333333332,50.0,0.0
4944,3.0,100.0,60.0,36.36363636363637,0.0
4945,2.0,71.34615384615385,33.33333333333333,70.0,1.0
4946,2.0,80.57692307692308,46.666666666666664,90.0,1.0
4947,3.0,94.61538461538461,73.33333333333333,35.714285714285715,1.0
4948,1.0,93.07692307692308,66.66666666666666,30.76923076923077,0.0
4949,2.0,85.57692307692307,76.66666666666667,58.333333333333336,1.0
4950,2.0,84.42307692307692,93.33333333333333,64.28571428571429,1.0
4951,2.0,81.15384615384616,93.33333333333333,55.55555555555556,1.0
4952,1.0,96.34615384615385,90.0,46.15384615384615,0.0
4953,1.0,71.15384615384616,16.666666666666664,20.0,0.0
4954,1.0,97.3076923076923,40.0,46.15384615384615,0.0
4955,3.0,97.11538461538461,90.0,55.55555555555556,1.0
4956,2.0,80.76923076923077,20.0,90.9090909090909,0.0
4957,2.0,80.57692307692308,30.0,57.14285714285714,1.0
4958,3.0,84.42307692307692,73.33333333333333,90.0,0.0
4959,3.0,92.5,13.333333333333334,83.33333333333334,0.0
4960,2.0,95.96153846153847,76.66666666666667,66.66666666666666,0.0
4961,3.0,73.07692307692307,70.0,33.33333333333333,0.0
4962,2.0,81.34615384615384,3.3333333333333335,50.0,0.0
4963,2.0,71.34615384615385,3.3333333333333335,53.84615384615385,1.0
4964,2.0,93.26923076923077,83.33333333333334,28.57142857142857,0.0
4965,2.0,80.1923076923077,40.0,66.66666666666666,0.0
4966,2.0,95.57692307692308,46.666666666666664,28.57142857142857,0.0
4967,1.0,87.11538461538461,60.0,57.14285714285714,0.0
4968,2.0,84.8076923076923,86.66666666666667,63.63636363636363,0.0
4969,2.0,77.3076923076923,40.0,41.17647058823529,0.0
4970,3.0,88.46153846153845,10.0,80.0,0.0
4971,1.0,92.6923076923077,46.666666666666664,33.33333333333333,0.0
4972,1.0,91.34615384615384,100.0,71.42857142857143,0.0
4973,1.0,75.38461538461539,96.66666666666667,14.285714285714285,1.0
4974,3.0,86.34615384615385,73.33333333333333,76.92307692307693,1.0
4975,2.0,96.73076923076923,70.0,41.17647058823529,0.0
4976,1.0,95.1923076923077,3.3333333333333335,66.66666666666666,1.0
4977,1.0,74.8076923076923,30.0,37.5,1.0
4978,1.0,85.57692307692307,36.666666666666664,40.0,0.0
4979,2.0,97.6923076923077,66.66666666666666,57.14285714285714,0.0
4980,1.0,86.34615384615385,90.0,57.14285714285714,1.0
4981,2.0,80.38461538461539,60.0,20.0,1.0
4982,1.0,84.42307692307692,20.0,87.5,0.0
4983,1.0,72.3076923076923,93.33333333333333,38.46153846153847,1.0
4984,3.0,79.8076923076923,30.0,22.22222222222222,0.0
4985,1.0,87.11538461538461,66.66666666666666,66.66666666666666,0.0
4986,3.0,88.84615384615384,53.333333333333336,33.33333333333333,0.0
4987,3.0,80.57692307692308,100.0,55.55555555555556,0.0
4988,1.0,78.46153846153847,46.666666666666664,75.0,1.0
4989,2.0,98.07692307692307,60.0,50.0,1.0
4990,1.0,93.07692307692308,46.666666666666664,25.0,0.0
4991,2.0,72.88461538461539,53.333333333333336,41.17647058823529,0.0
4992,1.0,84.03846153846153,3.3333333333333335,53.333333333333336,1.0
4993,2.0,99.42307692307692,60.0,69.23076923076923,1.0
4994,2.0,86.73076923076923,10.0,50.0,1.0
4995,2.0,75.1923076923077,96.66666666666667,11.11111111111111,0.0
4996,1.0,72.5,100.0,30.76923076923077,0.0
4997,3.0,77.3076923076923,63.33333333333333,40.0,1.0
4998,3.0,80.76923076923077,63.33333333333333,22.22222222222222,1.0
4999,2.0,96.15384615384616,40.0,10.0,0.0
5000,3.0,78.26923076923077,83.33333333333334,40.0,1.0
5001,1.0,89.03846153846153,56.666666666666664,66.66666666666666,0.0
5002,1.0,96.53846153846153,20.0,50.0,0.0
5003,1.0,75.1923076923077,40.0,40.0,1.0
5004,3.0,96.53846153846153,46.666666666666664,40.0,0.0
5005,2.0,90.76923076923077,56.666666666666664,50.0,1.0
5006,2.0,96.34615384615385,43.333333333333336,90.9090909090909,1.0
5007,1.0,75.76923076923077,73.33333333333333,77.77777777777779,0.0
5008,3.0,86.15384615384616,76.66666666666667,64.28571428571429,0.0
5009,2.0,93.26923076923077,70.0,14.285714285714285,0.0
5010,3.0,98.46153846153847,46.666666666666664,75.0,1.0
5011,2.0,99.03846153846155,66.66666666666666,33.33333333333333,1.0
5012,2.0,92.6923076923077,46.666666666666664,60.0,1.0
5013,2.0,79.03846153846153,73.33333333333333,36.36363636363637,0.0
5014,3.0,89.03846153846153,23.333333333333332,50.0,0.0
5015,3.0,76.53846153846153,100.0,50.0,1.0
5016,3.0,99.42307692307692,63.33333333333333,33.33333333333333,0.0
5017,2.0,87.6923076923077,70.0,12.5,1.0
5018,3.0,73.07692307692307,3.3333333333333335,85.71428571428571,0.0
5019,1.0,78.84615384615384,26.666666666666668,62.5,0.0
5020,3.0,90.0,50.0,66.66666666666666,0.0
5021,2.0,82.88461538461539,80.0,52.94117647058824,1.0
5022,1.0,94.23076923076923,10.0,30.0,1.0
5023,2.0,84.61538461538461,10.0,71.42857142857143,0.0
5024,1.0,73.65384615384616,56.666666666666664,55.55555555555556,1.0
5025,2.0,93.26923076923077,30.0,60.0,1.0
5026,1.0,83.46153846153847,70.0,33.33333333333333,1.0
5027,1.0,96.34615384615385,70.0,75.0,0.0
5028,1.0,87.88461538461539,20.0,75.0,0.0
5029,1.0,95.0,40.0,35.714285714285715,0.0
5030,2.0,84.61538461538461,66.66666666666666,47.368421052631575,0.0
5031,3.0,84.42307692307692,63.33333333333333,50.0,0.0
5032,1.0,98.84615384615385,10.0,50.0,0.0
5033,3.0,71.73076923076923,10.0,38.46153846153847,0.0
5034,2.0,87.88461538461539,76.66666666666667,33.33333333333333,1.0
5035,3.0,89.03846153846153,56.666666666666664,90.0,1.0
5036,2.0,96.53846153846153,20.0,53.333333333333336,0.0
5037,2.0,84.03846153846153,73.33333333333333,47.368421052631575,0.0
5038,3.0,90.38461538461539,30.0,50.0,1.0
5039,2.0,86.92307692307692,46.666666666666664,57.14285714285714,0.0
5040,1.0,97.11538461538461,70.0,61.53846153846154,0.0
5041,2.0,92.6923076923077,93.33333333333333,53.333333333333336,1.0
5042,3.0,88.07692307692308,20.0,50.0,0.0
5043,2.0,97.3076923076923,13.333333333333334,50.0,0.0
5044,3.0,90.57692307692308,33.33333333333333,60.0,1.0
5045,3.0,80.38461538461539,26.666666666666668,62.5,1.0
5046,3.0,89.03846153846153,60.0,85.71428571428571,1.0
5047,3.0,81.15384615384616,20.0,63.63636363636363,0.0
5048,3.0,94.03846153846153,23.333333333333332,80.0,1.0
5049,1.0,100.0,80.0,33.33333333333333,1.0
5050,3.0,79.03846153846153,80.0,9.090909090909092,0.0
5051,3.0,89.03846153846153,40.0,72.72727272727273,1.0
5052,2.0,92.3076923076923,53.333333333333336,75.0,1.0
5053,3.0,72.3076923076923,26.666666666666668,42.857142857142854,0.0
5054,2.0,84.8076923076923,50.0,40.0,1.0
5055,3.0,90.38461538461539,56.666666666666664,50.0,1.0
5056,2.0,84.03846153846153,73.33333333333333,88.88888888888889,1.0
5057,3.0,95.0,100.0,14.285714285714285,0.0
5058,2.0,99.61538461538461,100.0,57.14285714285714,0.0
5059,3.0,74.42307692307692,100.0,40.0,0.0
5060,3.0,88.65384615384615,30.0,50.0,1.0
5061,2.0,78.46153846153847,73.33333333333333,33.33333333333333,1.0
5062,2.0,91.34615384615384,13.333333333333334,55.55555555555556,1.0
5063,1.0,93.26923076923077,13.333333333333334,66.66666666666666,1.0
5064,3.0,84.61538461538461,50.0,42.857142857142854,0.0
5065,2.0,95.38461538461539,50.0,37.5,0.0
5066,2.0,92.5,93.33333333333333,88.88888888888889,1.0
5067,1.0,91.53846153846153,96.66666666666667,53.84615384615385,1.0
5068,1.0,76.73076923076924,66.66666666666666,62.5,1.0
5069,3.0,90.76923076923077,100.0,30.0,0.0
5070,3.0,76.92307692307693,50.0,57.14285714285714,0.0
5071,3.0,80.0,3.3333333333333335,56.25,1.0
5072,2.0,72.3076923076923,60.0,83.33333333333334,1.0
5073,3.0,88.26923076923077,73.33333333333333,20.0,0.0
5074,1.0,90.38461538461539,93.33333333333333,50.0,0.0
5075,3.0,93.26923076923077,70.0,66.66666666666666,0.0
5076,1.0,96.15384615384616,83.33333333333334,22.22222222222222,1.0
5077,1.0,79.42307692307692,33.33333333333333,9.090909090909092,0.0
5078,2.0,72.5,23.333333333333332,33.33333333333333,0.0
5079,1.0,86.92307692307692,93.33333333333333,41.66666666666667,0.0
5080,3.0,96.15384615384616,76.66666666666667,16.666666666666664,1.0
5081,3.0,74.23076923076923,53.333333333333336,52.63157894736842,0.0
5082,1.0,97.88461538461539,6.666666666666667,66.66666666666666,0.0
5083,2.0,78.07692307692308,93.33333333333333,60.0,1.0
5084,2.0,90.38461538461539,96.66666666666667,76.92307692307693,1.0
5085,2.0,96.92307692307692,56.666666666666664,25.0,0.0
5086,2.0,99.42307692307692,50.0,33.33333333333333,1.0
5087,2.0,76.92307692307693,83.33333333333334,44.44444444444444,1.0
5088,3.0,98.65384615384616,26.666666666666668,60.0,1.0
5089,1.0,90.0,3.3333333333333335,50.0,1.0
5090,3.0,88.65384615384615,66.66666666666666,22.22222222222222,0.0
5091,3.0,86.92307692307692,80.0,44.44444444444444,1.0
5092,3.0,79.61538461538461,53.333333333333336,43.75,1.0
5093,3.0,93.46153846153847,60.0,27.27272727272727,1.0
5094,1.0,73.46153846153847,40.0,46.666666666666664,0.0
5095,3.0,75.1923076923077,10.0,63.63636363636363,1.0
5096,2.0,71.92307692307692,100.0,66.66666666666666,0.0
5097,3.0,84.03846153846153,6.666666666666667,33.33333333333333,0.0
5098,2.0,79.42307692307692,23.333333333333332,38.46153846153847,0.0
5099,3.0,91.15384615384615,86.66666666666667,80.0,1.0
5100,3.0,76.53846153846153,46.666666666666664,80.0,0.0
5101,3.0,71.92307692307692,80.0,90.9090909090909,0.0
5102,3.0,85.96153846153847,66.66666666666666,90.9090909090909,1.0
5103,3.0,95.57692307692308,33.33333333333333,50.0,1.0
5104,3.0,93.84615384615384,40.0,41.66666666666667,1.0
5105,1.0,75.1923076923077,93.33333333333333,33.33333333333333,1.0
5106,1.0,90.0,13.333333333333334,35.714285714285715,1.0
5107,3.0,74.23076923076923,83.33333333333334,58.333333333333336,1.0
5108,1.0,87.6923076923077,90.0,28.57142857142857,1.0
5109,2.0,78.65384615384615,16.666666666666664,50.0,1.0
5110,3.0,96.34615384615385,80.0,40.0,1.0
5111,3.0,81.15384615384616,43.333333333333336,66.66666666666666,0.0
5112,2.0,80.38461538461539,23.333333333333332,11.11111111111111,0.0
5113,2.0,78.26923076923077,93.33333333333333,56.25,1.0
5114,3.0,72.5,53.333333333333336,61.53846153846154,1.0
5115,3.0,86.53846153846155,83.33333333333334,57.14285714285714,1.0
5116,3.0,79.42307692307692,73.33333333333333,41.17647058823529,0.0
5117,1.0,89.03846153846153,63.33333333333333,28.57142857142857,1.0
5118,1.0,95.1923076923077,36.666666666666664,50.0,0.0
5119,1.0,88.26923076923077,3.3333333333333335,54.54545454545454,1.0
5120,1.0,96.92307692307692,56.666666666666664,44.44444444444444,0.0
5121,1.0,79.8076923076923,96.66666666666667,43.75,1.0
5122,2.0,95.57692307692308,100.0,40.0,0.0
5123,1.0,92.11538461538461,3.3333333333333335,64.28571428571429,0.0
5124,2.0,95.0,6.666666666666667,75.0,0.0
5125,1.0,70.96153846153847,76.66666666666667,50.0,0.0
5126,3.0,71.73076923076923,33.33333333333333,20.0,0.0
5127,2.0,75.57692307692308,100.0,80.0,1.0
5128,3.0,85.76923076923076,53.333333333333336,66.66666666666666,0.0
5129,1.0,76.15384615384615,23.333333333333332,41.66666666666667,1.0
5130,3.0,81.53846153846153,40.0,50.0,1.0
5131,3.0,88.46153846153845,80.0,50.0,0.0
5132,3.0,91.15384615384615,60.0,25.0,1.0
5133,2.0,87.5,23.333333333333332,33.33333333333333,1.0
5134,2.0,87.11538461538461,6.666666666666667,50.0,0.0
5135,1.0,81.92307692307692,13.333333333333334,88.88888888888889,1.0
5136,2.0,90.57692307692308,63.33333333333333,54.54545454545454,0.0
5137,2.0,88.46153846153845,33.33333333333333,66.66666666666666,1.0
5138,2.0,83.65384615384616,23.333333333333332,10.0,0.0
5139,1.0,99.61538461538461,83.33333333333334,46.15384615384615,1.0
5140,2.0,73.07692307692307,23.333333333333332,22.22222222222222,0.0
5141,3.0,74.23076923076923,70.0,64.28571428571429,0.0
5142,1.0,86.53846153846155,60.0,14.285714285714285,0.0
5143,2.0,76.73076923076924,60.0,40.0,0.0
5144,2.0,85.57692307692307,10.0,33.33333333333333,0.0
5145,2.0,95.1923076923077,16.666666666666664,20.0,0.0
5146,2.0,76.15384615384615,96.66666666666667,62.5,0.0
5147,1.0,79.42307692307692,90.0,20.0,1.0
5148,3.0,77.5,33.33333333333333,76.92307692307693,0.0
5149,3.0,91.53846153846153,63.33333333333333,20.0,0.0
5150,2.0,72.11538461538461,56.666666666666664,62.5,1.0
5151,3.0,79.42307692307692,63.33333333333333,25.0,0.0
5152,3.0,78.46153846153847,13.333333333333334,72.72727272727273,0.0
5153,2.0,81.34615384615384,80.0,50.0,0.0
5154,1.0,90.1923076923077,23.333333333333332,85.71428571428571,1.0
5155,1.0,87.6923076923077,10.0,70.0,1.0
5156,1.0,90.1923076923077,26.666666666666668,57.14285714285714,0.0
5157,2.0,97.6923076923077,50.0,66.66666666666666,0.0
5158,1.0,94.03846153846153,63.33333333333333,76.92307692307693,0.0
5159,3.0,73.65384615384616,3.3333333333333335,28.57142857142857,0.0
5160,1.0,95.57692307692308,20.0,66.66666666666666,0.0
5161,1.0,88.46153846153845,43.333333333333336,16.666666666666664,0.0
5162,2.0,99.42307692307692,30.0,28.57142857142857,0.0
5163,1.0,93.65384615384616,40.0,54.54545454545454,0.0
5164,1.0,97.5,73.33333333333333,64.28571428571429,1.0
5165,3.0,73.46153846153847,66.66666666666666,25.0,1.0
5166,3.0,89.61538461538461,76.66666666666667,25.0,0.0
5167,2.0,88.46153846153845,50.0,60.0,1.0
5168,2.0,93.84615384615384,36.666666666666664,11.11111111111111,1.0
5169,2.0,87.6923076923077,80.0,66.66666666666666,0.0
5170,1.0,72.3076923076923,10.0,16.666666666666664,0.0
5171,3.0,75.57692307692308,96.66666666666667,20.0,1.0
5172,2.0,79.8076923076923,23.333333333333332,16.666666666666664,0.0
5173,1.0,90.57692307692308,3.3333333333333335,81.81818181818183,1.0
5174,1.0,78.07692307692308,83.33333333333334,80.0,1.0
5175,2.0,82.5,73.33333333333333,62.5,1.0
5176,1.0,75.76923076923077,20.0,58.82352941176471,0.0
5177,1.0,73.46153846153847,76.66666666666667,10.0,0.0
5178,1.0,74.03846153846155,10.0,60.0,1.0
5179,2.0,90.1923076923077,3.3333333333333335,44.44444444444444,0.0
5180,2.0,99.61538461538461,40.0,22.22222222222222,1.0
5181,3.0,98.65384615384616,50.0,77.77777777777779,0.0
5182,1.0,81.34615384615384,40.0,45.45454545454545,1.0
5183,3.0,89.42307692307693,53.333333333333336,47.368421052631575,1.0
5184,3.0,80.38461538461539,43.333333333333336,41.17647058823529,1.0
5185,1.0,93.65384615384616,83.33333333333334,85.71428571428571,0.0
5186,3.0,89.03846153846153,30.0,45.45454545454545,0.0
5187,3.0,96.53846153846153,10.0,53.84615384615385,1.0
5188,2.0,93.65384615384616,70.0,90.9090909090909,1.0
5189,3.0,89.8076923076923,93.33333333333333,40.0,0.0
5190,1.0,85.96153846153847,53.333333333333336,37.5,0.0
5191,1.0,98.65384615384616,80.0,33.33333333333333,1.0
5192,2.0,78.65384615384615,66.66666666666666,40.0,0.0
5193,3.0,99.42307692307692,40.0,37.5,0.0
5194,2.0,78.46153846153847,20.0,60.0,0.0
5195,2.0,74.42307692307692,76.66666666666667,14.285714285714285,1.0
5196,3.0,90.1923076923077,16.666666666666664,60.0,0.0
5197,3.0,91.34615384615384,86.66666666666667,37.5,0.0
5198,3.0,87.6923076923077,10.0,66.66666666666666,0.0
5199,1.0,87.3076923076923,53.333333333333336,83.33333333333334,0.0
5200,1.0,89.23076923076924,13.333333333333334,54.54545454545454,1.0
5201,1.0,97.6923076923077,16.666666666666664,20.0,0.0
5202,3.0,79.03846153846153,46.666666666666664,53.84615384615385,1.0
5203,3.0,91.73076923076923,36.666666666666664,71.42857142857143,1.0
5204,3.0,90.96153846153847,70.0,41.66666666666667,1.0
5205,3.0,96.15384615384616,90.0,80.0,0.0
5206,2.0,96.53846153846153,93.33333333333333,76.92307692307693,1.0
5207,3.0,75.76923076923077,76.66666666666667,62.5,0.0
5208,3.0,89.42307692307693,73.33333333333333,38.46153846153847,0.0
5209,1.0,77.3076923076923,20.0,71.42857142857143,1.0
5210,1.0,79.42307692307692,76.66666666666667,42.857142857142854,1.0
5211,3.0,98.26923076923076,30.0,85.71428571428571,1.0
5212,2.0,92.3076923076923,76.66666666666667,41.66666666666667,1.0
5213,1.0,94.42307692307692,43.333333333333336,52.63157894736842,0.0
5214,3.0,73.26923076923076,56.666666666666664,44.44444444444444,1.0
5215,2.0,89.03846153846153,56.666666666666664,64.28571428571429,0.0
5216,2.0,77.3076923076923,33.33333333333333,75.0,1.0
5217,1.0,71.92307692307692,36.666666666666664,33.33333333333333,1.0
5218,2.0,98.65384615384616,40.0,50.0,0.0
5219,1.0,84.8076923076923,63.33333333333333,83.33333333333334,1.0
5220,1.0,72.5,80.0,52.63157894736842,0.0
5221,2.0,71.92307692307692,33.33333333333333,47.05882352941176,1.0
5222,2.0,91.53846153846153,36.666666666666664,66.66666666666666,1.0
5223,2.0,84.42307692307692,20.0,72.72727272727273,0.0
5224,2.0,98.46153846153847,23.333333333333332,50.0,0.0
5225,3.0,92.88461538461539,36.666666666666664,80.0,1.0
5226,3.0,94.42307692307692,26.666666666666668,69.23076923076923,0.0
5227,3.0,71.15384615384616,30.0,36.36363636363637,1.0
5228,3.0,81.73076923076923,60.0,20.0,1.0
5229,1.0,78.26923076923077,93.33333333333333,20.0,1.0
5230,2.0,90.38461538461539,33.33333333333333,12.5,0.0
5231,1.0,97.88461538461539,10.0,50.0,1.0
5232,2.0,94.61538461538461,43.333333333333336,63.63636363636363,1.0
5233,2.0,77.5,13.333333333333334,50.0,0.0
5234,2.0,99.23076923076923,83.33333333333334,38.46153846153847,1.0
5235,3.0,98.26923076923076,73.33333333333333,71.42857142857143,1.0
5236,3.0,84.8076923076923,26.666666666666668,50.0,1.0
5237,1.0,84.61538461538461,16.666666666666664,72.72727272727273,0.0
5238,1.0,76.15384615384615,66.66666666666666,62.5,0.0
5239,3.0,95.96153846153847,90.0,11.11111111111111,0.0
5240,3.0,84.42307692307692,83.33333333333334,16.666666666666664,1.0
5241,1.0,99.42307692307692,36.666666666666664,61.53846153846154,1.0
5242,1.0,75.76923076923077,56.666666666666664,40.0,0.0
5243,1.0,80.38461538461539,6.666666666666667,44.44444444444444,1.0
5244,2.0,82.5,13.333333333333334,70.0,0.0
5245,2.0,91.53846153846153,26.666666666666668,85.71428571428571,0.0
5246,1.0,86.92307692307692,26.666666666666668,50.0,1.0
5247,3.0,89.42307692307693,26.666666666666668,90.9090909090909,1.0
5248,2.0,99.8076923076923,30.0,30.0,0.0
5249,1.0,71.73076923076923,23.333333333333332,27.27272727272727,1.0
5250,1.0,87.6923076923077,100.0,61.53846153846154,1.0
5251,3.0,83.07692307692308,20.0,66.66666666666666,0.0
5252,3.0,88.07692307692308,20.0,33.33333333333333,0.0
5253,1.0,80.96153846153847,90.0,58.82352941176471,0.0
5254,1.0,75.96153846153845,50.0,63.63636363636363,0.0
5255,2.0,81.53846153846153,53.333333333333336,50.0,1.0
5256,2.0,75.1923076923077,93.33333333333333,77.77777777777779,0.0
5257,3.0,85.0,13.333333333333334,58.82352941176471,0.0
5258,3.0,92.5,26.666666666666668,60.0,1.0
5259,3.0,93.84615384615384,70.0,50.0,1.0
5260,3.0,77.11538461538461,16.666666666666664,80.0,0.0
5261,3.0,72.6923076923077,30.0,75.0,1.0
5262,3.0,87.6923076923077,80.0,41.17647058823529,1.0
5263,3.0,88.07692307692308,90.0,80.0,1.0
5264,3.0,95.57692307692308,3.3333333333333335,30.76923076923077,1.0
5265,2.0,85.38461538461539,50.0,72.72727272727273,1.0
5266,3.0,77.3076923076923,66.66666666666666,18.181818181818183,1.0
5267,1.0,93.84615384615384,36.666666666666664,72.72727272727273,1.0
5268,1.0,84.03846153846153,6.666666666666667,55.55555555555556,0.0
5269,3.0,83.65384615384616,93.33333333333333,46.666666666666664,0.0
5270,1.0,85.38461538461539,23.333333333333332,58.82352941176471,0.0
5271,2.0,92.88461538461539,10.0,55.55555555555556,0.0
5272,3.0,94.03846153846153,96.66666666666667,50.0,1.0
5273,3.0,76.92307692307693,80.0,33.33333333333333,0.0
5274,2.0,76.34615384615384,30.0,25.0,1.0
5275,2.0,94.61538461538461,46.666666666666664,52.63157894736842,1.0
5276,1.0,92.11538461538461,80.0,50.0,0.0
5277,2.0,72.3076923076923,26.666666666666668,23.076923076923077,0.0
5278,2.0,93.84615384615384,56.666666666666664,55.55555555555556,1.0
5279,2.0,99.42307692307692,73.33333333333333,37.5,0.0
5280,2.0,93.07692307692308,6.666666666666667,25.0,1.0
5281,2.0,72.5,96.66666666666667,60.0,1.0
5282,2.0,96.73076923076923,96.66666666666667,40.0,1.0
5283,2.0,86.34615384615385,30.0,47.05882352941176,0.0
5284,3.0,95.38461538461539,60.0,83.33333333333334,0.0
5285,2.0,78.84615384615384,33.33333333333333,33.33333333333333,1.0
5286,1.0,87.88461538461539,93.33333333333333,60.0,0.0
5287,1.0,71.73076923076923,53.333333333333336,50.0,1.0
5288,3.0,95.1923076923077,30.0,76.92307692307693,1.0
